"","Group","Date","Wage.band","gradeval","Gender","count","total","share","grp","sharebothgenders","gradescore","meangradescore","sorter","yvar"
"147","DH",2012,"> 80",7,"Female",-50,2370,-0.0210970464135021,"DHFemale",0.0464135021097046,0.324894514767933,0.612869198312236,0.612869198312236,-0.0210970464135021
"148","DH",2012,"60-70",6,"Male",120,2370,0.0506329113924051,"DHMale",0.172995780590717,1.0379746835443,0.612869198312236,0.612869198312236,0.0506329113924051
"149","DH",2012,"60-70",6,"Female",-40,2370,-0.0168776371308017,"DHFemale",0.172995780590717,1.0379746835443,0.612869198312236,0.612869198312236,-0.0168776371308017
"150","DH",2012,"< 20",1,"Female",-20,2370,-0.00843881856540084,"DHFemale",0.0126582278481013,0.0126582278481013,0.612869198312236,0.612869198312236,-0.00843881856540084
"151","DH",2012,"40-50",4,"Female",-230,2370,-0.0970464135021097,"DHFemale",0.185654008438819,0.742616033755274,0.612869198312236,0.612869198312236,-0.0970464135021097
"152","DH",2012,"40-50",4,"Male",210,2370,0.0886075949367089,"DHMale",0.185654008438819,0.742616033755274,0.612869198312236,0.612869198312236,0.0886075949367089
"153","DH",2012,"20-30",2,"Female",-360,2370,-0.151898734177215,"DHFemale",0.227848101265823,0.455696202531646,0.612869198312236,0.612869198312236,-0.151898734177215
"154","DH",2012,"30-40",3,"Male",250,2370,0.105485232067511,"DHMale",0.261603375527426,0.784810126582279,0.612869198312236,0.612869198312236,0.105485232067511
"155","DH",2012,"30-40",3,"Female",-370,2370,-0.156118143459916,"DHFemale",0.261603375527426,0.784810126582279,0.612869198312236,0.612869198312236,-0.156118143459916
"156","DH",2012,"60-70",6,"Male",90,2370,0.0379746835443038,"DHMale",0.172995780590717,1.0379746835443,0.612869198312236,0.612869198312236,0.0379746835443038
"157","DH",2012,"50-60",5,"Male",110,2370,0.0464135021097046,"DHMale",0.10126582278481,0.506329113924051,0.612869198312236,0.612869198312236,0.0464135021097046
"158","DH",2012,"20-30",2,"Male",180,2370,0.0759493670886076,"DHMale",0.227848101265823,0.455696202531646,0.612869198312236,0.612869198312236,0.0759493670886076
"159","DH",2012,"60-70",6,"Female",-160,2370,-0.0675105485232067,"DHFemale",0.172995780590717,1.0379746835443,0.612869198312236,0.612869198312236,-0.0675105485232067
"160","DH",2012,"50-60",5,"Female",-130,2370,-0.0548523206751055,"DHFemale",0.10126582278481,0.506329113924051,0.612869198312236,0.612869198312236,-0.0548523206751055
"161","DWP",2012,"30-40",3,"Female",-2660,112470,-0.0236507513114608,"DWPFemale",0.0419667466880057,0.125900240064017,0.219247354850182,0.219247354850182,-0.0236507513114608
"162","DWP",2012,"< 20",1,"Female",-35080,112470,-0.311905396994754,"DWPFemale",0.443851693785009,0.443851693785009,0.219247354850182,0.219247354850182,-0.311905396994754
"163","DWP",2012,"> 80",7,"Male",200,112470,0.00177825197830533,"DWPMale",0.00222281497288166,0.0155597048101716,0.219247354850182,0.219247354850182,0.00177825197830533
"164","DWP",2012,"60-70",6,"Female",-220,112470,-0.00195607717613586,"DWPFemale",0.00782430870454343,0.0469458522272606,0.219247354850182,0.219247354850182,-0.00195607717613586
"165","DWP",2012,"60-70",6,"Female",-80,112470,-0.00071130079132213,"DWPFemale",0.00782430870454343,0.0469458522272606,0.219247354850182,0.219247354850182,-0.00071130079132213
"166","DWP",2012,"40-50",4,"Male",990,112470,0.00880234729261136,"DWPMale",0.016359918200409,0.065439672801636,0.219247354850182,0.219247354850182,0.00880234729261136
"167","DWP",2012,"< 20",1,"Male",14840,112470,0.131946296790255,"DWPMale",0.443851693785009,0.443851693785009,0.219247354850182,0.219247354850182,0.131946296790255
"168","DWP",2012,"20-30",2,"Male",16960,112470,0.150795767760292,"DWPMale",0.477105005779319,0.954210011558638,0.219247354850182,0.219247354850182,0.150795767760292
"169","DWP",2012,"20-30",2,"Female",-36700,112470,-0.326309238019027,"DWPFemale",0.477105005779319,0.954210011558638,0.219247354850182,0.219247354850182,-0.326309238019027
"170","DWP",2012,"30-40",3,"Male",2060,112470,0.0183159953765449,"DWPMale",0.0419667466880057,0.125900240064017,0.219247354850182,0.219247354850182,0.0183159953765449
"171","DWP",2012,"> 80",7,"Female",-50,112470,-0.000444562994576331,"DWPFemale",0.00222281497288166,0.0155597048101716,0.219247354850182,0.219247354850182,-0.000444562994576331
"172","DWP",2012,"60-70",6,"Male",160,112470,0.00142260158264426,"DWPMale",0.00782430870454343,0.0469458522272606,0.219247354850182,0.219247354850182,0.00142260158264426
"173","DWP",2012,"60-70",6,"Male",420,112470,0.00373432915444118,"DWPMale",0.00782430870454343,0.0469458522272606,0.219247354850182,0.219247354850182,0.00373432915444118
"174","DWP",2012,"50-60",5,"Male",740,112470,0.00657953231972971,"DWPMale",0.011025162265493,0.0551258113274651,0.219247354850182,0.219247354850182,0.00657953231972971
"175","DWP",2012,"40-50",4,"Female",-850,112470,-0.00755757090779764,"DWPFemale",0.016359918200409,0.065439672801636,0.219247354850182,0.219247354850182,-0.00755757090779764
"176","DWP",2012,"50-60",5,"Female",-500,112470,-0.00444562994576331,"DWPFemale",0.011025162265493,0.0551258113274651,0.219247354850182,0.219247354850182,-0.00444562994576331
"177","FCO",2012,"30-40",3,"Female",-610,6560,-0.0929878048780488,"FCOFemale",0.224085365853659,0.672256097560976,0.433879573170732,0.433879573170732,-0.0929878048780488
"178","FCO",2012,"20-30",2,"Female",-1430,6560,-0.217987804878049,"FCOFemale",0.428353658536585,0.856707317073171,0.433879573170732,0.433879573170732,-0.217987804878049
"179","FCO",2012,"> 80",7,"Male",140,6560,0.0213414634146341,"FCOMale",0.0259146341463415,0.18140243902439,0.433879573170732,0.433879573170732,0.0213414634146341
"180","FCO",2012,"< 20",1,"Male",140,6560,0.0213414634146341,"FCOMale",0.0457317073170732,0.0457317073170732,0.433879573170732,0.433879573170732,0.0213414634146341
"181","FCO",2012,"< 20",1,"Female",-160,6560,-0.024390243902439,"FCOFemale",0.0457317073170732,0.0457317073170732,0.433879573170732,0.433879573170732,-0.024390243902439
"182","FCO",2012,"> 80",7,"Female",-30,6560,-0.00457317073170732,"FCOFemale",0.0259146341463415,0.18140243902439,0.433879573170732,0.433879573170732,-0.00457317073170732
"183","FCO",2012,"60-70",6,"Male",240,6560,0.0365853658536585,"FCOMale",0.0655487804878049,0.393292682926829,0.433879573170732,0.433879573170732,0.0365853658536585
"184","FCO",2012,"20-30",2,"Male",1380,6560,0.210365853658537,"FCOMale",0.428353658536585,0.856707317073171,0.433879573170732,0.433879573170732,0.210365853658537
"185","FCO",2012,"60-70",6,"Male",70,6560,0.0106707317073171,"FCOMale",0.0655487804878049,0.393292682926829,0.433879573170732,0.433879573170732,0.0106707317073171
"186","FCO",2012,"60-70",6,"Female",-100,6560,-0.0152439024390244,"FCOFemale",0.0655487804878049,0.393292682926829,0.433879573170732,0.433879573170732,-0.0152439024390244
"187","FCO",2012,"50-60",5,"Male",350,6560,0.0533536585365854,"FCOMale",0.0807926829268293,0.403963414634146,0.433879573170732,0.433879573170732,0.0533536585365854
"188","FCO",2012,"50-60",5,"Female",-180,6560,-0.0274390243902439,"FCOFemale",0.0807926829268293,0.403963414634146,0.433879573170732,0.433879573170732,-0.0274390243902439
"189","FCO",2012,"30-40",3,"Male",860,6560,0.13109756097561,"FCOMale",0.224085365853659,0.672256097560976,0.433879573170732,0.433879573170732,0.13109756097561
"190","FCO",2012,"40-50",4,"Female",-290,6560,-0.0442073170731707,"FCOFemale",0.13109756097561,0.524390243902439,0.433879573170732,0.433879573170732,-0.0442073170731707
"191","FCO",2012,"40-50",4,"Male",570,6560,0.086890243902439,"FCOMale",0.13109756097561,0.524390243902439,0.433879573170732,0.433879573170732,0.086890243902439
"192","FCO",2012,"60-70",6,"Female",-20,6560,-0.00304878048780488,"FCOFemale",0.0655487804878049,0.393292682926829,0.433879573170732,0.433879573170732,-0.00304878048780488
"193","HMRC",2012,"< 20",1,"Male",14200,78860,0.180065939639868,"HMRCMale",0.513948769972102,0.513948769972102,0.245751965508496,0.245751965508496,0.180065939639868
"194","HMRC",2012,"60-70",6,"Female",-350,78860,-0.00443824499112351,"HMRCFemale",0.0186406289627187,0.111843773776312,0.245751965508496,0.245751965508496,-0.00443824499112351
"195","HMRC",2012,"60-70",6,"Male",290,78860,0.00367740299264519,"HMRCMale",0.0186406289627187,0.111843773776312,0.245751965508496,0.245751965508496,0.00367740299264519
"196","HMRC",2012,"40-50",4,"Male",1200,78860,0.0152168399695663,"HMRCMale",0.0247273649505453,0.0989094598021811,0.245751965508496,0.245751965508496,0.0152168399695663
"197","HMRC",2012,"40-50",4,"Female",-750,78860,-0.00951052498097895,"HMRCFemale",0.0247273649505453,0.0989094598021811,0.245751965508496,0.245751965508496,-0.00951052498097895
"198","HMRC",2012,"< 20",1,"Female",-26330,78860,-0.333882830332234,"HMRCFemale",0.513948769972102,0.513948769972102,0.245751965508496,0.245751965508496,-0.333882830332234
"199","HMRC",2012,"30-40",3,"Female",-5550,78860,-0.0703778848592442,"HMRCFemale",0.161805731676389,0.485417195029166,0.245751965508496,0.245751965508496,-0.0703778848592442
"200","HMRC",2012,"30-40",3,"Male",7210,78860,0.0914278468171443,"HMRCMale",0.161805731676389,0.485417195029166,0.245751965508496,0.245751965508496,0.0914278468171443
"201","HMRC",2012,"50-60",5,"Female",-640,78860,-0.0081156479837687,"HMRCFemale",0.0230788739538423,0.115394369769211,0.245751965508496,0.245751965508496,-0.0081156479837687
"202","HMRC",2012,"20-30",2,"Female",-11930,78860,-0.151280750697438,"HMRCFemale",0.255008876489982,0.510017752979964,0.245751965508496,0.245751965508496,-0.151280750697438
"203","HMRC",2012,"20-30",2,"Male",8180,78860,0.103728125792544,"HMRCMale",0.255008876489982,0.510017752979964,0.245751965508496,0.245751965508496,0.103728125792544
"204","HMRC",2012,"> 80",7,"Male",150,78860,0.00190210499619579,"HMRCMale",0.00266294699467411,0.0186406289627187,0.245751965508496,0.245751965508496,0.00190210499619579
"205","HMRC",2012,"> 80",7,"Female",-60,78860,-0.000760841998478316,"HMRCFemale",0.00266294699467411,0.0186406289627187,0.245751965508496,0.245751965508496,-0.000760841998478316
"206","HMRC",2012,"60-70",6,"Male",690,78860,0.00874968298250063,"HMRCMale",0.0186406289627187,0.111843773776312,0.245751965508496,0.245751965508496,0.00874968298250063
"207","HMRC",2012,"60-70",6,"Female",-140,78860,-0.0017752979964494,"HMRCFemale",0.0186406289627187,0.111843773776312,0.245751965508496,0.245751965508496,-0.0017752979964494
"208","HMRC",2012,"50-60",5,"Male",1180,78860,0.0149632259700735,"HMRCMale",0.0230788739538423,0.115394369769211,0.245751965508496,0.245751965508496,0.0149632259700735
"209","HMT",2012,"30-40",3,"Female",-60,1070,-0.0560747663551402,"HMTFemale",0.121495327102804,0.364485981308411,0.473130841121495,0.473130841121495,-0.0560747663551402
"210","HMT",2012,"20-30",2,"Female",-230,1070,-0.214953271028037,"HMTFemale",0.392523364485981,0.785046728971963,0.473130841121495,0.473130841121495,-0.214953271028037
"211","HMT",2012,"30-40",3,"Male",70,1070,0.0654205607476635,"HMTMale",0.121495327102804,0.364485981308411,0.473130841121495,0.473130841121495,0.0654205607476635
"212","HMT",2012,"> 80",7,"Female",-20,1070,-0.0186915887850467,"HMTFemale",0.0373831775700935,0.261682242990654,0.473130841121495,0.473130841121495,-0.0186915887850467
"213","HMT",2012,"> 80",7,"Male",20,1070,0.0186915887850467,"HMTMale",0.0373831775700935,0.261682242990654,0.473130841121495,0.473130841121495,0.0186915887850467
"214","HMT",2012,"< 20",1,"Female",-30,1070,-0.0280373831775701,"HMTFemale",0.0467289719626168,0.0467289719626168,0.473130841121495,0.473130841121495,-0.0280373831775701
"215","HMT",2012,"< 20",1,"Male",20,1070,0.0186915887850467,"HMTMale",0.0467289719626168,0.0467289719626168,0.473130841121495,0.473130841121495,0.0186915887850467
"216","HMT",2012,"60-70",6,"Female",-10,1070,-0.00934579439252336,"HMTFemale",0.0654205607476635,0.392523364485981,0.473130841121495,0.473130841121495,-0.00934579439252336
"217","HMT",2012,"60-70",6,"Female",-10,1070,-0.00934579439252336,"HMTFemale",0.0654205607476635,0.392523364485981,0.473130841121495,0.473130841121495,-0.00934579439252336
"218","HMT",2012,"60-70",6,"Male",40,1070,0.0373831775700935,"HMTMale",0.0654205607476635,0.392523364485981,0.473130841121495,0.473130841121495,0.0373831775700935
"219","HMT",2012,"20-30",2,"Male",190,1070,0.177570093457944,"HMTMale",0.392523364485981,0.785046728971963,0.473130841121495,0.473130841121495,0.177570093457944
"220","HMT",2012,"60-70",6,"Male",10,1070,0.00934579439252336,"HMTMale",0.0654205607476635,0.392523364485981,0.473130841121495,0.473130841121495,0.00934579439252336
"221","HMT",2012,"50-60",5,"Male",80,1070,0.0747663551401869,"HMTMale",0.121495327102804,0.607476635514019,0.473130841121495,0.473130841121495,0.0747663551401869
"222","HMT",2012,"50-60",5,"Female",-50,1070,-0.0467289719626168,"HMTFemale",0.121495327102804,0.607476635514019,0.473130841121495,0.473130841121495,-0.0467289719626168
"223","HMT",2012,"40-50",4,"Male",140,1070,0.130841121495327,"HMTMale",0.233644859813084,0.934579439252336,0.473130841121495,0.473130841121495,0.130841121495327
"224","HMT",2012,"40-50",4,"Female",-110,1070,-0.102803738317757,"HMTFemale",0.233644859813084,0.934579439252336,0.473130841121495,0.473130841121495,-0.102803738317757
"225","HO",2012,"60-70",6,"Female",-110,10750,-0.0102325581395349,"HOFemale",0.0297674418604651,0.178604651162791,0.314651162790698,0.314651162790698,-0.0102325581395349
"226","HO",2012,"40-50",4,"Female",-190,10750,-0.0176744186046512,"HOFemale",0.0362790697674419,0.145116279069767,0.314651162790698,0.314651162790698,-0.0176744186046512
"227","HO",2012,"40-50",4,"Male",200,10750,0.0186046511627907,"HOMale",0.0362790697674419,0.145116279069767,0.314651162790698,0.314651162790698,0.0186046511627907
"228","HO",2012,"50-60",5,"Male",230,10750,0.0213953488372093,"HOMale",0.0409302325581395,0.204651162790698,0.314651162790698,0.314651162790698,0.0213953488372093
"229","HO",2012,"< 20",1,"Male",1010,10750,0.093953488372093,"HOMale",0.186976744186047,0.186976744186047,0.314651162790698,0.314651162790698,0.093953488372093
"230","HO",2012,"30-40",3,"Male",1160,10750,0.107906976744186,"HOMale",0.178604651162791,0.535813953488372,0.314651162790698,0.314651162790698,0.107906976744186
"231","HO",2012,"30-40",3,"Female",-760,10750,-0.0706976744186047,"HOFemale",0.178604651162791,0.535813953488372,0.314651162790698,0.314651162790698,-0.0706976744186047
"232","HO",2012,"60-70",6,"Male",60,10750,0.00558139534883721,"HOMale",0.0297674418604651,0.178604651162791,0.314651162790698,0.314651162790698,0.00558139534883721
"233","HO",2012,"60-70",6,"Female",-30,10750,-0.0027906976744186,"HOFemale",0.0297674418604651,0.178604651162791,0.314651162790698,0.314651162790698,-0.0027906976744186
"234","HO",2012,"20-30",2,"Male",3150,10750,0.293023255813953,"HOMale",0.52093023255814,1.04186046511628,0.314651162790698,0.314651162790698,0.293023255813953
"235","HO",2012,"20-30",2,"Female",-2450,10750,-0.227906976744186,"HOFemale",0.52093023255814,1.04186046511628,0.314651162790698,0.314651162790698,-0.227906976744186
"236","HO",2012,"50-60",5,"Female",-210,10750,-0.0195348837209302,"HOFemale",0.0409302325581395,0.204651162790698,0.314651162790698,0.314651162790698,-0.0195348837209302
"237","HO",2012,"> 80",7,"Male",50,10750,0.00465116279069767,"HOMale",0.00651162790697674,0.0455813953488372,0.314651162790698,0.314651162790698,0.00465116279069767
"238","HO",2012,"> 80",7,"Female",-20,10750,-0.00186046511627907,"HOFemale",0.00651162790697674,0.0455813953488372,0.314651162790698,0.314651162790698,-0.00186046511627907
"239","HO",2012,"< 20",1,"Female",-1000,10750,-0.0930232558139535,"HOFemale",0.186976744186047,0.186976744186047,0.314651162790698,0.314651162790698,-0.0930232558139535
"240","HO",2012,"60-70",6,"Male",120,10750,0.0111627906976744,"HOMale",0.0297674418604651,0.178604651162791,0.314651162790698,0.314651162790698,0.0111627906976744
"241","MOD",2012,"40-50",4,"Male",2910,53380,0.0545147995503934,"MODMale",0.072124391157737,0.288497564630948,0.286741288872237,0.286741288872237,0.0545147995503934
"242","MOD",2012,"30-40",3,"Female",-2990,53380,-0.0560134881978269,"MODFemale",0.220494567253653,0.661483701760959,0.286741288872237,0.286741288872237,-0.0560134881978269
"243","MOD",2012,"> 80",7,"Male",140,53380,0.00262270513300862,"MODMale",0.00355938553765455,0.0249156987635819,0.286741288872237,0.286741288872237,0.00262270513300862
"244","MOD",2012,"40-50",4,"Female",-940,53380,-0.0176095916073436,"MODFemale",0.072124391157737,0.288497564630948,0.286741288872237,0.286741288872237,-0.0176095916073436
"245","MOD",2012,"> 80",7,"Female",-50,53380,-0.000936680404645935,"MODFemale",0.00355938553765455,0.0249156987635819,0.286741288872237,0.286741288872237,-0.000936680404645935
"246","MOD",2012,"< 20",1,"Female",-6410,53380,-0.120082427875609,"MODFemale",0.254215061820907,0.254215061820907,0.286741288872237,0.286741288872237,-0.120082427875609
"247","MOD",2012,"30-40",3,"Male",8780,53380,0.164481079055826,"MODMale",0.220494567253653,0.661483701760959,0.286741288872237,0.286741288872237,0.164481079055826
"248","MOD",2012,"< 20",1,"Male",7160,53380,0.134132633945298,"MODMale",0.254215061820907,0.254215061820907,0.286741288872237,0.286741288872237,0.134132633945298
"249","MOD",2012,"20-30",2,"Male",12850,53380,0.240726863994005,"MODMale",0.397714499812664,0.795428999625328,0.286741288872237,0.286741288872237,0.240726863994005
"250","MOD",2012,"20-30",2,"Female",-8380,53380,-0.156987635818659,"MODFemale",0.397714499812664,0.795428999625328,0.286741288872237,0.286741288872237,-0.156987635818659
"251","MOD",2012,"50-60",5,"Female",-290,53380,-0.00543274634694642,"MODFemale",0.0228550018733608,0.114275009366804,0.286741288872237,0.286741288872237,-0.00543274634694642
"252","MOD",2012,"50-60",5,"Male",930,53380,0.0174222555264144,"MODMale",0.0228550018733608,0.114275009366804,0.286741288872237,0.286741288872237,0.0174222555264144
"253","MOD",2012,"60-70",6,"Female",-70,53380,-0.00131135256650431,"MODFemale",0.0129261895841139,0.0775571375046834,0.286741288872237,0.286741288872237,-0.00131135256650431
"254","MOD",2012,"60-70",6,"Male",150,53380,0.0028100412139378,"MODMale",0.0129261895841139,0.0775571375046834,0.286741288872237,0.286741288872237,0.0028100412139378
"255","MOD",2012,"60-70",6,"Male",360,53380,0.00674409891345073,"MODMale",0.0129261895841139,0.0775571375046834,0.286741288872237,0.286741288872237,0.00674409891345073
"256","MOD",2012,"60-70",6,"Female",-110,53380,-0.00206069689022106,"MODFemale",0.0129261895841139,0.0775571375046834,0.286741288872237,0.286741288872237,-0.00206069689022106
"257","MOJ",2012,"60-70",6,"Female",-30,4250,-0.00705882352941176,"MOJFemale",0.08,0.48,0.425588235294118,0.425588235294118,-0.00705882352941176
"258","MOJ",2012,"40-50",4,"Female",-130,4250,-0.0305882352941176,"MOJFemale",0.0682352941176471,0.272941176470588,0.425588235294118,0.425588235294118,-0.0305882352941176
"259","MOJ",2012,"50-60",5,"Male",260,4250,0.0611764705882353,"MOJMale",0.117647058823529,0.588235294117647,0.425588235294118,0.425588235294118,0.0611764705882353
"260","MOJ",2012,"> 80",7,"Male",50,4250,0.0117647058823529,"MOJMale",0.0188235294117647,0.131764705882353,0.425588235294118,0.425588235294118,0.0117647058823529
"261","MOJ",2012,"40-50",4,"Male",160,4250,0.0376470588235294,"MOJMale",0.0682352941176471,0.272941176470588,0.425588235294118,0.425588235294118,0.0376470588235294
"262","MOJ",2012,"30-40",3,"Male",380,4250,0.0894117647058824,"MOJMale",0.214117647058824,0.642352941176471,0.425588235294118,0.425588235294118,0.0894117647058824
"263","MOJ",2012,"60-70",6,"Male",140,4250,0.0329411764705882,"MOJMale",0.08,0.48,0.425588235294118,0.425588235294118,0.0329411764705882
"264","MOJ",2012,"< 20",1,"Male",320,4250,0.0752941176470588,"MOJMale",0.192941176470588,0.192941176470588,0.425588235294118,0.425588235294118,0.0752941176470588
"265","MOJ",2012,"30-40",3,"Female",-530,4250,-0.124705882352941,"MOJFemale",0.214117647058824,0.642352941176471,0.425588235294118,0.425588235294118,-0.124705882352941
"266","MOJ",2012,"50-60",5,"Female",-240,4250,-0.0564705882352941,"MOJFemale",0.117647058823529,0.588235294117647,0.425588235294118,0.425588235294118,-0.0564705882352941
"267","MOJ",2012,"20-30",2,"Male",460,4250,0.108235294117647,"MOJMale",0.308235294117647,0.616470588235294,0.425588235294118,0.425588235294118,0.108235294117647
"268","MOJ",2012,"60-70",6,"Male",50,4250,0.0117647058823529,"MOJMale",0.08,0.48,0.425588235294118,0.425588235294118,0.0117647058823529
"269","MOJ",2012,"> 80",7,"Female",-30,4250,-0.00705882352941176,"MOJFemale",0.0188235294117647,0.131764705882353,0.425588235294118,0.425588235294118,-0.00705882352941176
"270","MOJ",2012,"60-70",6,"Female",-120,4250,-0.0282352941176471,"MOJFemale",0.08,0.48,0.425588235294118,0.425588235294118,-0.0282352941176471
"271","MOJ",2012,"< 20",1,"Female",-500,4250,-0.117647058823529,"MOJFemale",0.192941176470588,0.192941176470588,0.425588235294118,0.425588235294118,-0.117647058823529
"272","MOJ",2012,"20-30",2,"Female",-850,4250,-0.2,"MOJFemale",0.308235294117647,0.616470588235294,0.425588235294118,0.425588235294118,-0.2
"273","Whole Civil Service",2012,"50-60",5,"Female",-6130,463810,-0.0132166188741079,"Whole Civil ServiceFemale",0.0337853862573036,0.168926931286518,0.283480843448826,0.728508771929825,-0.0132166188741079
"274","Whole Civil Service",2012,"> 80",7,"Female",-680,463810,-0.00146611759125504,"Whole Civil ServiceFemale",0.00530389599189323,0.0371272719432526,0.283480843448826,0.728508771929825,-0.00146611759125504
"275","Whole Civil Service",2012,"40-50",4,"Male",14360,463810,0.0309609538388564,"Whole Civil ServiceMale",0.0519824928311162,0.207929971324465,0.283480843448826,0.728508771929825,0.0309609538388564
"276","Whole Civil Service",2012,"40-50",4,"Female",-9750,463810,-0.0210215389922598,"Whole Civil ServiceFemale",0.0519824928311162,0.207929971324465,0.283480843448826,0.728508771929825,-0.0210215389922598
"277","Whole Civil Service",2012,"< 20",1,"Male",56730,463810,0.122313016105733,"Whole Civil ServiceMale",0.33746577262241,0.33746577262241,0.283480843448826,0.728508771929825,0.122313016105733
"278","Whole Civil Service",2012,"30-40",3,"Female",-26500,463810,-0.0571354649533214,"Whole Civil ServiceFemale",0.146396153597378,0.439188460792135,0.283480843448826,0.728508771929825,-0.0571354649533214
"279","Whole Civil Service",2012,"30-40",3,"Male",41400,463810,0.0892606886440568,"Whole Civil ServiceMale",0.146396153597378,0.439188460792135,0.283480843448826,0.728508771929825,0.0892606886440568
"280","Whole Civil Service",2012,"20-30",2,"Female",-98710,463810,-0.212824216812919,"Whole Civil ServiceFemale",0.399926694120437,0.799853388240874,0.283480843448826,0.728508771929825,-0.212824216812919
"281","Whole Civil Service",2012,"20-30",2,"Male",86780,463810,0.187102477307518,"Whole Civil ServiceMale",0.399926694120437,0.799853388240874,0.283480843448826,0.728508771929825,0.187102477307518
"282","Whole Civil Service",2012,"50-60",5,"Male",9540,463810,0.0205687673831957,"Whole Civil ServiceMale",0.0337853862573036,0.168926931286518,0.283480843448826,0.728508771929825,0.0205687673831957
"283","Whole Civil Service",2012,"< 20",1,"Female",-99790,463810,-0.215152756516677,"Whole Civil ServiceFemale",0.33746577262241,0.33746577262241,0.283480843448826,0.728508771929825,-0.215152756516677
"284","Whole Civil Service",2012,"> 80",7,"Male",1780,463810,0.00383777840063819,"Whole Civil ServiceMale",0.00530389599189323,0.0371272719432526,0.283480843448826,0.728508771929825,0.00383777840063819
"285","Whole Civil Service",2012,"60-70",6,"Female",-900,463810,-0.00194044975313167,"Whole Civil ServiceFemale",0.0231129126150795,0.138677475690477,0.283480843448826,0.728508771929825,-0.00194044975313167
"286","Whole Civil Service",2012,"60-70",6,"Male",1760,463810,0.00379465729501304,"Whole Civil ServiceMale",0.0231129126150795,0.138677475690477,0.283480843448826,0.728508771929825,0.00379465729501304
"287","Whole Civil Service",2012,"60-70",6,"Female",-3190,463810,-0.00687781634721114,"Whole Civil ServiceFemale",0.0231129126150795,0.138677475690477,0.283480843448826,0.728508771929825,-0.00687781634721114
"288","Whole Civil Service",2012,"60-70",6,"Male",4870,463810,0.0104999892197236,"Whole Civil ServiceMale",0.0231129126150795,0.138677475690477,0.283480843448826,0.728508771929825,0.0104999892197236
